Path,Size,Size human,Category,Label,Reference evidence,Reason,Recommendation,Risk
Assets/DevDen Arch Viz Scotland/Prefabs/Environment/archviz.prefab,51475,50.3 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/BCaT_assets/ExhibitCanvases/HolographicPhotoSlideshow.prefab,50553,49.4 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/RealBlend/Editor/RealBlendSplineCreateMode.cs,43010,42.0 KB,A: no text/GUID refs found,Unknown/runtime-loaded,,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Tree.prefab,37829,36.9 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/SubstanceAssets/LittleGamesPack/Prefabs/Assembled Prefabs/CardFan_Diamonds.prefab,37746,36.9 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/SubstanceAssets/LittleGamesPack/Prefabs/Assembled Prefabs/CardFan_Clubs.prefab,37715,36.8 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/SubstanceAssets/LittleGamesPack/Prefabs/Assembled Prefabs/CardFan_Spades.prefab,37701,36.8 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/SubstanceAssets/LittleGamesPack/Prefabs/Assembled Prefabs/CardFan_Hearts.prefab,37686,36.8 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/RealBlend/Editor/RealBlendBoxCreateMode.cs,37373,36.5 KB,A: no text/GUID refs found,Unknown/runtime-loaded,,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/tolpaper_1_Metallic.png,36722,35.9 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/BCaT_assets/ExhibitCanvases/MediaVideoExhibit_Billboard.prefab,36708,35.8 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/XR/Settings/OpenXR Package Settings.asset,36603,35.7 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/IgniteCoders/Simple Water Shader/Demo.unity,34419,33.6 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/DevDen Arch Viz Scotland/Textures/Living Room/little_props/little_props_n.png,33061,32.3 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/DevDen Arch Viz Scotland/Textures/Study Room/Table_Lamp/LightBulb02_Emission.png,32924,32.2 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/DemoSceneAssets/Prefabs/Gaze Interactables.prefab,32511,31.7 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Editor/BCAT_WebGLPerformanceAudit.cs,31720,31.0 KB,A: no text/GUID refs found,Unknown/runtime-loaded,,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Food Pack-Demo/Mesh Collider/Salmon skeleton.fbx,31292,30.6 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/BCaT_assets/LindaLeaks/Scripts/Editor/LindaLeaksPhase2Builder.cs,31109,30.4 KB,A: no text/GUID refs found,Unknown/runtime-loaded,,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/BCaT_assets/ExhibitCanvases/MediaVideoExhibit_Hologram.prefab,30970,30.2 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/metaldryer_1_Metallic.png,28011,27.4 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/TV_1_AO.png,27514,26.9 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Settings/UniversalRenderPipelineGlobalSettings.asset,26893,26.3 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/StarterAssets/Mobile/Prefabs/CanvasInputs/UI_Canvas_StarterAssetsInputs_TouchZones.prefab,26601,26.0 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Mesh Collider/Salmon plastic tray.fbx,26524,25.9 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/DevDen Arch Viz Scotland/Scenes/ArchViz_Profiles/Movie2_High.asset,25115,24.5 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/RealBlend/Editor/RealBlendCreationCore.cs,24528,24.0 KB,A: no text/GUID refs found,Unknown/runtime-loaded,,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Food Pack-Demo/Mesh Collider/Salmon.fbx,23836,23.3 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/TV_Shelf_1_Metallic.png,23433,22.9 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/BCaT/Exhibits/BlackKitchen/Editor/BlackKitchenExperienceBuilder.cs,23360,22.8 KB,A: no text/GUID refs found,Unknown/runtime-loaded,,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Remote_2_Metallic.png,23139,22.6 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/BuildReports/Mobile/44adcd90dbbc4c528f73915ed14142bb,22969,22.4 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/BuildReports/Mobile/a991b9f8f4b04192aae6d8776bc736a4,22969,22.4 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/BuildReports/Mobile/89fd0c775ede4cf692e5f403b4d420f6,22901,22.4 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/BuildReports/Mobile/1eefdeaab2224668891a2807ce507058,22901,22.4 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/BuildReports/Mobile/e0a593999c99484e8f24f5bfd5f64d50,22901,22.4 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/BuildReports/Mobile/6876888e7c514bd6ba6d9d542ada3c79,22901,22.4 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/BuildReports/Mobile/57007e1103d5493daf17e1a7418a35f0,22901,22.4 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/BuildReports/Mobile/f978f0e4e4944e9f8aa1fb8e8ef98817,22901,22.4 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/BuildReports/Mobile/da6d4a0669224482905c7c4285296f47,22901,22.4 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/BuildReports/Mobile/65a0bc9f350f42abb151c748a6e72cdb,22901,22.4 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/BuildReports/Mobile/c41d6576e8bc4d57a8f03203a9880128,22901,22.4 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/BuildReports/Mobile/f8dace416cc34322af5fe76896b5d77c,22901,22.4 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/BuildReports/Mobile/220cbb4254c9460e900e78f82c58651c,22901,22.4 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/BuildReports/Mobile/29529e6364c54e10aa47a03e982b92d4,22901,22.4 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/BuildReports/Mobile/1aa58368c0fa4346bf86620c5fb2301f,22901,22.4 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/BuildReports/Mobile/87e58408ab7543b183f9b508240be209,22901,22.4 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Socket_1_Metallic.png,22430,21.9 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Emilulz_Assets/DEMOLowPolyFlowers/DemoScene/DemoLowpolyFlowers.unity,22310,21.8 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Mesh Collider/Lamb Chop Cooked.fbx,21900,21.4 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Mesh Collider/Lamb Chop.fbx,21820,21.3 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/BCaT/Exhibits/PrivacyLawExhibit/Editor/PrivacyLawExhibitSceneBuilder.cs,21809,21.3 KB,A: no text/GUID refs found,Unknown/runtime-loaded,,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Bedroom_wood_table_1_AO.png,21247,20.7 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/bathroom_cabin_1_Metallic.png,21126,20.6 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/TerrainSampleAssets/Textures/Heightmaps/Default_White.tif,20840,20.4 KB,C: duplicate/obsolete candidate,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/BH_XR_MainScene/LightingData.asset,20721,20.2 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/DevDen Arch Viz Scotland/Prefabs/Bed Room/Bed.prefab,20684,20.2 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/study_chair_seat_1_Metallic.png,20540,20.1 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/door1_1_AO.png,20538,20.1 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/flower_1_AO.png,20538,20.1 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
